cost_price,current_price,price_to_cost_ratio,target_margin,competitor_median_price,competitor_gap_pct,inventory_coverage_days,available_quantity,ema_daily_sales,demand_velocity_ratio,organic_sales_ratio,rolling_avg_sales_7d,day_of_week,month_of_year,is_festival_period,seasonal_multiplier,is_promotional_event_active,category_encoded,tier_encoded,target_price
4612.05,6730.14,1.4593,0.179,7260.34,7.878,12.95,256,19.768,1.2082,0.7854,25.581,0,2,0,0.9974,0,1,0,5881.04
4787.67,5801.61,1.2118,0.167,6359.84,9.622,13.52,203,15.015,1.3394,0.7423,17.651,1,12,1,1.0736,0,4,1,6787.64
1970.34,3218.54,1.6335,0.1415,3561.48,10.6551,11.55,210,18.178,0.9093,0.8748,21.648,6,11,1,1.0812,0,2,1,2912.38
2094.91,3403.98,1.6249,0.1756,3055.37,-10.2412,163.24,328,2.009,0.4814,0.7615,1.872,6,3,1,1.1164,0,0,2,2930.23
2775.35,5196.79,1.8725,0.1633,4475.55,-13.8786,164.34,495,3.012,2.1694,0.7478,2.574,4,12,1,1.036,1,8,2,4456.87
4735.04,9453.95,1.9966,0.2355,11053.79,16.9225,9.2,316,34.354,1.1025,0.8699,36.379,0,6,0,0.9607,1,1,2,7634.56
4443.44,7029.22,1.5819,0.1579,7490.94,6.5685,3.63,125,34.408,1.6073,0.8432,42.233,3,11,1,1.0276,0,9,0,6196.53
961.56,1387.93,1.4434,0.2154,1522.26,9.6785,0.35,6,17.181,0.872,0.5763,19.508,4,12,1,1.0713,0,1,2,1569.61
2267.29,2965.65,1.308,0.1132,2483.92,-16.2438,9.3,413,44.388,0.9873,0.8588,43.647,5,6,0,1.0113,0,3,1,2657.14
2990.17,3450.9,1.1541,0.1383,3330.06,-3.5016,8.83,124,14.039,0.8187,0.9545,16.172,6,6,0,0.9807,1,1,2,3438.7
2764.1,4374.86,1.5827,0.1815,3610.68,-17.4677,13.24,270,20.393,1.1084,0.8272,22.723,2,10,1,1.0641,0,6,0,3627.23
1372.38,2226.27,1.6222,0.2874,2366.75,6.3101,2.9,107,36.837,0.7903,0.7825,45.967,0,8,0,0.9613,0,9,2,2094.75
4364.68,8079.88,1.8512,0.1755,8045.48,-0.4257,6.92,259,37.435,0.6498,0.8657,32.124,2,8,0,0.9782,0,0,2,6931.26
3546.23,5599.11,1.5789,0.2328,5490.41,-1.9414,7.36,318,43.197,0.9057,0.803,33.33,0,6,0,0.9699,0,1,1,4766.21
4270.59,8237.96,1.929,0.151,9565.61,16.1163,28.47,69,2.424,1.302,0.9695,2.38,4,8,0,0.9813,0,4,2,7020.4
4364.44,7349.15,1.6839,0.1254,8055.02,9.6047,3.7,37,10.004,1.7893,0.7318,9.17,2,1,1,1.1097,0,1,0,6404.16
3867.6,7210.31,1.8643,0.1117,8549.28,18.5701,5.37,174,32.388,0.5098,0.8016,41.616,6,7,0,1.0015,0,8,2,6232.16
2476.45,3160.09,1.2761,0.1611,2586.56,-18.1492,10.64,187,17.572,1.5579,0.909,12.379,1,3,1,1.1038,0,3,2,3668.77
3247.46,6095.6,1.877,0.1315,6377.65,4.6271,72.1,226,3.135,0.7053,0.9173,3.95,0,3,1,1.0598,0,8,1,5304.75
1221.64,2105.96,1.7239,0.1348,2215.65,5.2087,8.64,257,29.737,0.6042,0.9327,37.856,5,9,0,0.9715,0,0,2,1743.09
3531.4,4572.1,1.2947,0.2522,3706.23,-18.9383,9.67,196,20.261,0.621,0.4412,14.802,5,1,1,1.0275,1,0,1,4061.12
1306.64,1713.4,1.3113,0.1032,1910.15,11.4832,0.37,7,18.841,3.6764,0.9772,23.244,3,9,0,0.962,0,0,1,1982.77
3622.77,7019.22,1.9375,0.2116,6046.67,-13.8554,3.58,50,13.954,1.4509,0.5702,13.709,6,5,0,1.0178,0,3,2,6096.48
1533.19,1805.15,1.1774,0.1759,1950.48,8.0509,287.5,372,1.294,0.5623,0.8441,1.501,6,9,0,0.9537,0,8,1,1763.57
1028.98,1587.88,1.5432,0.2013,1294.33,-18.487,22.24,221,9.936,0.7586,0.698,7.427,2,1,1,1.0685,0,7,1,1341.03
1243.78,1761.76,1.4165,0.2126,1841.87,4.5475,15.14,367,24.238,0.5073,0.7523,30.857,5,6,0,0.9603,0,6,2,1486.63
508.96,873.04,1.7153,0.1627,880.29,0.8312,1.24,18,14.511,0.5158,0.7943,15.447,3,1,1,1.0692,1,0,2,740.18
3734.33,6959.61,1.8637,0.159,6913.06,-0.6689,7.96,349,43.845,0.5062,0.9236,54.334,2,1,1,1.0926,0,2,0,5751.14
3795.8,5527.91,1.4563,0.2467,5233.09,-5.3334,30.72,246,8.007,0.5938,0.9301,8.838,6,5,0,0.9637,0,8,0,4518.28
2817.2,4262.05,1.5129,0.2743,4126.07,-3.1905,0.68,30,43.892,1.4666,0.9508,44.861,4,11,1,1.03,0,8,1,5027.33
1226.13,2433.42,1.9846,0.1385,2410.93,-0.9242,3.79,79,20.836,1.7038,0.8966,16.742,3,5,0,0.9887,0,4,1,2100.36
875.99,1591.09,1.8163,0.1195,1462.34,-8.0924,24.59,357,14.516,0.6308,0.9032,11.711,6,1,1,1.032,1,5,2,1340.14
586.08,1120.95,1.9126,0.2796,1316.13,17.4116,1.32,21,15.91,0.8133,0.8047,15.648,0,2,0,1.0135,0,5,0,951.52
1245.87,1897.39,1.5229,0.17,2250.31,18.6001,16.77,288,17.173,1.5209,0.8761,20.991,1,3,1,1.1074,0,9,0,1647.98
4508.85,6082.28,1.349,0.2103,5595.46,-8.0039,9.33,241,25.822,1.0185,0.8807,19.86,4,3,1,1.0671,0,3,2,6592.16
1586.92,2380.51,1.5001,0.1719,2645.88,11.1477,11.61,213,18.34,1.1902,0.5148,23.825,2,7,0,0.9924,0,0,2,2133.98
2094.22,3683.06,1.7587,0.1252,4053.75,10.0648,6.08,199,32.713,0.7718,0.8345,40.091,0,2,0,0.9617,1,4,2,3099.49
974.05,1210.77,1.243,0.2179,1392.66,15.0233,7.51,164,21.834,2.15,0.8151,20.426,2,3,1,1.1055,0,0,2,1394.58
1500.63,2070.71,1.3799,0.205,1659.75,-19.8462,4.1,139,33.911,2.36,0.7644,28.887,3,1,1,1.0358,0,0,0,2105.48
2836.51,3374.43,1.1896,0.1406,3155.92,-6.4753,12.05,369,30.617,1.4354,0.9545,38.369,3,1,1,1.0774,0,4,2,4059.3
3234.89,4908.93,1.5175,0.1904,4211.84,-14.2005,34.83,452,12.978,0.7407,0.7781,10.044,1,1,1,1.072,0,4,2,4236.31
1604.09,2972.9,1.8533,0.2594,2843.11,-4.3657,7.81,319,40.826,0.5176,0.7965,37.085,3,1,1,1.0303,0,6,0,2519.49
759.79,889.69,1.171,0.2181,916.61,3.0251,10.16,408,40.15,2.3932,0.9232,30.127,4,4,0,0.9785,1,1,2,982.47
2259.65,3895.69,1.724,0.1194,4532.79,16.354,8.84,437,49.46,1.1775,0.9689,62.917,2,1,1,1.0685,0,5,0,3245.82
1553.92,3018.67,1.9426,0.2096,3428.74,13.5846,29.65,284,9.577,1.0611,0.9445,10.253,2,4,0,0.9631,1,1,0,2529.54
1487.99,2010.86,1.3514,0.2405,2010.07,-0.0391,0.28,12,42.544,1.4276,0.666,38.362,4,6,0,0.9888,0,9,2,2263.89
4819.38,8383.75,1.7396,0.2585,6785.81,-19.0599,0.57,25,43.727,1.0137,0.8264,37.837,3,3,1,1.0936,0,4,2,8162.86
3273.35,6477.43,1.9788,0.2258,5961.55,-7.9643,0.65,21,32.466,0.8759,0.7116,31.377,3,3,1,1.0493,0,3,1,5449.62
3005.95,5915.52,1.9679,0.1305,4984.68,-15.7356,13.48,348,25.813,3.0286,0.8087,19.484,4,12,1,1.0303,0,9,1,4963.7
2370.99,3200.1,1.3497,0.242,3392.91,6.0253,1.57,75,47.906,1.8054,0.6452,59.097,1,11,1,1.0725,0,4,0,3671.14
2430.25,3002.04,1.2353,0.2355,3236.72,7.8171,10.17,495,48.662,2.2947,0.686,48.981,6,5,0,0.9948,0,1,0,3386.83
2934.07,3743.99,1.276,0.1049,3966.84,5.9521,11.25,365,32.443,2.205,0.9102,36.825,6,10,1,1.0763,1,7,1,4148.57
3633.93,6347.5,1.7467,0.1823,5775.51,-9.0113,26.32,490,18.618,0.3711,0.86,15.644,0,12,1,1.0598,0,7,0,5318.12
3659.66,6466.23,1.7669,0.1666,7551.29,16.7803,2.22,91,41.041,1.5159,0.8857,41.133,0,2,0,1.0153,1,5,1,5509.62
1272.62,2192.86,1.7231,0.2339,2270.49,3.5402,61.04,328,5.374,1.2834,0.7096,4.442,3,4,0,1.0103,1,2,2,1863.51
2750.51,3948.81,1.4357,0.1432,4102.42,3.8899,24.54,374,15.239,0.7352,0.8525,18.129,5,1,1,1.0868,0,3,2,3536.12
2353.81,3046.56,1.2943,0.2182,3431.11,12.6223,5.38,265,49.292,4.3515,0.7592,57.434,0,10,1,1.087,0,0,2,3571.38
4417.37,7260.6,1.6436,0.2826,6009.58,-17.2302,1.15,47,40.902,1.0797,0.6196,32.269,0,12,1,1.0334,0,8,0,6523.66
3341.39,5216.33,1.5611,0.2596,4610.42,-11.6157,10.59,498,47.04,0.7726,0.8633,35.031,5,9,0,0.9711,0,9,2,4304.02
2896.27,5124.97,1.7695,0.2843,5308.61,3.5833,5.61,169,30.145,0.9337,0.5176,36.009,0,3,1,1.0963,0,4,0,4329.92
1019.28,1554.55,1.5252,0.2957,1623.22,4.4173,16.45,345,20.976,1.3632,0.865,16.063,3,8,0,1.0185,0,7,2,1504.46
3225.37,4637.58,1.4378,0.1021,4575.93,-1.3294,4.98,244,49.005,1.2504,0.5821,50.43,6,4,0,0.9597,0,2,0,3980.7
1027.42,1437.83,1.3995,0.2245,1598.83,11.1975,14.05,227,16.162,0.7686,0.6198,16.496,2,6,0,1.0138,0,3,0,1218.33
2017.43,2682.68,1.3297,0.1826,2517.02,-6.1751,4.88,186,38.113,1.5222,0.8566,31.32,3,10,1,1.0336,0,3,1,2930.58
1142.79,1572.35,1.3759,0.272,1264.94,-19.5506,15.38,436,28.352,1.0169,0.7355,29.906,3,11,1,1.0361,0,7,1,1355.36
3614.33,4447.82,1.2306,0.1504,4163.08,-6.4016,13.69,167,12.197,0.882,0.9316,12.217,5,4,0,0.9682,0,8,1,4234.19
1428.13,2063.41,1.4448,0.2962,2447.93,18.6352,108.8,202,1.857,0.9012,0.8194,1.867,1,4,0,0.9698,0,2,0,1762.22
2263.37,2673.23,1.1811,0.2227,2971.6,11.1614,22.47,445,19.804,0.5583,0.7228,18.137,1,11,1,1.0681,0,6,1,2939.15
4530.54,5927.99,1.3085,0.2587,5497.03,-7.2699,0.18,5,27.837,0.6168,0.7893,33.489,3,6,0,0.9678,1,8,1,5229.34
1419.42,2533.32,1.7848,0.1171,2252.07,-11.102,13.13,131,9.976,0.5906,0.7544,7.488,4,8,0,1.009,0,1,1,2084.35
2785.12,3973.39,1.4266,0.1367,4466.52,12.4107,11.45,244,21.313,0.3037,0.9067,20.528,4,9,0,0.9687,0,3,0,3311.33
2386.72,4100.39,1.718,0.2517,3608.18,-12.0041,2.89,90,31.144,1.1865,0.9888,26.656,6,2,0,1.0103,0,2,0,3636.57
581.56,1023.17,1.7594,0.1044,1055.99,3.2079,8.6,310,36.031,0.6012,0.7543,43.564,1,6,0,1.0178,0,7,1,863.23
4067.41,6686.86,1.644,0.2634,6708.15,0.3184,34.87,125,3.584,0.8135,0.8494,2.993,5,1,1,1.104,1,3,1,5489.4
810.71,1592.95,1.9649,0.1028,1543.68,-3.0932,14.04,471,33.545,0.8599,0.5706,38.919,1,7,0,0.9896,0,8,0,1320.06
2634.15,3077.27,1.1682,0.2314,2986.14,-2.9615,119.68,452,3.777,0.6107,0.7879,4.029,2,10,1,1.0768,0,0,0,3268.58
3023.05,5374.55,1.7779,0.173,5809.59,8.0944,101.21,241,2.381,0.8331,0.7758,2.917,1,3,1,1.0695,0,0,1,4532.97
3327.92,6539.26,1.965,0.2223,5500.4,-15.8865,29.29,248,8.468,1.0407,0.9633,8.945,6,9,0,0.9716,1,3,1,5578.22
3598.84,6776.37,1.8829,0.2392,6492.38,-4.191,11.69,386,33.029,0.7063,0.7549,34.148,5,6,0,1.0035,0,2,1,5871.91
1639.73,2119.69,1.2927,0.1685,2516.82,18.7353,1.67,6,3.588,0.6324,0.8225,4.237,6,12,1,1.0238,0,2,0,2365.69
544.9,778.01,1.4278,0.1216,864.58,11.1264,42.99,87,2.024,0.7372,0.8979,2.1,6,9,0,0.9942,0,9,1,661.6
3755.5,4869.32,1.2966,0.1139,3936.42,-19.1587,12.54,85,6.78,1.6093,0.811,8.182,0,6,0,0.9904,0,1,0,4333.24
2910.45,4834.59,1.6611,0.2178,4732.21,-2.1177,8.31,395,47.536,0.7529,0.8758,34.682,3,4,0,0.9544,0,9,2,3933.86
4262.53,7482.27,1.7554,0.2041,6336.57,-15.3122,7.79,354,45.457,1.0875,0.8831,45.324,6,6,0,0.9912,0,9,1,6379.69
4196.25,5956.63,1.4195,0.2484,5920.2,-0.6115,27.5,144,5.237,0.7785,0.8463,6.219,3,1,1,1.0334,0,1,2,5735.56
4294.97,6908.8,1.6086,0.2019,5813.3,-15.8567,28.31,450,15.897,0.9481,0.8528,19.219,5,10,1,1.0558,1,7,0,5780.65
2682.93,4661.0,1.7373,0.1845,4454.45,-4.4314,6.96,330,47.417,1.5277,0.759,56.921,3,8,0,0.9782,0,0,2,3977.45
2001.33,3018.28,1.5081,0.1796,3072.6,1.7998,34.04,197,5.787,0.6383,0.8035,6.149,5,10,1,1.0343,1,7,1,2495.33
4062.01,7619.98,1.8759,0.1053,7215.54,-5.3077,64.24,362,5.635,3.0467,0.5897,7.305,2,8,0,0.9647,1,9,2,6536.68
2530.82,4570.21,1.8058,0.1671,4713.85,3.143,31.26,163,5.214,1.1955,0.9114,4.217,2,3,1,1.0476,1,2,2,3984.13
1325.49,1597.17,1.205,0.2952,1907.05,19.4019,2.95,144,48.847,1.1073,0.5457,39.306,0,5,0,1.0028,1,1,2,1835.53
4347.38,7294.72,1.678,0.2747,6552.95,-10.1685,9.11,341,37.412,0.5919,0.7007,26.925,6,5,0,0.9837,0,8,0,6068.24
4471.52,6036.67,1.35,0.1659,6192.44,2.5803,0.0,0,11.51,1.3842,0.7771,14.889,3,3,1,1.1147,0,4,1,6917.33
2598.39,4219.51,1.6239,0.2176,4171.11,-1.147,151.01,491,3.251,2.2976,0.5429,2.955,0,11,1,1.1069,0,4,0,3495.7
840.65,1650.49,1.9634,0.2695,1854.67,12.3706,2.46,119,48.297,0.6854,0.9741,55.891,1,11,1,1.0564,0,5,2,1477.83
2245.22,4259.63,1.8972,0.1883,3944.22,-7.4047,3.02,66,21.849,0.6053,0.7874,16.077,3,6,0,0.9761,0,3,2,3792.0
4115.92,6148.52,1.4938,0.1036,6487.95,5.5206,15.27,463,30.32,1.0238,0.8896,26.658,0,11,1,1.0626,0,6,0,5245.51
4557.98,6371.09,1.3978,0.1149,6862.83,7.7183,24.11,354,14.681,0.6034,0.9074,15.772,2,9,0,0.9695,0,6,0,5275.98
1415.63,1910.03,1.3492,0.2021,2273.44,19.0264,12.08,461,38.16,0.798,0.7441,38.727,5,11,1,1.0607,0,8,2,2107.98
801.38,1284.32,1.6026,0.2939,1105.17,-13.9494,4.51,48,10.643,1.5193,0.8221,8.777,2,12,1,1.1025,0,5,1,1335.89
4448.08,5547.25,1.2471,0.2386,6652.9,19.9316,7.74,306,39.559,2.4215,0.8169,38.647,2,3,1,1.0761,0,0,0,6392.36
2252.32,3641.74,1.6169,0.1142,3963.98,8.8484,26.51,326,12.3,1.5532,0.8489,9.412,5,9,0,1.0099,0,8,2,3190.43
2937.92,3381.94,1.1511,0.1379,3322.88,-1.7465,81.58,473,5.798,0.6504,0.661,5.946,0,8,0,0.9612,0,9,2,3378.61
4856.3,6921.54,1.4253,0.2543,6266.94,-9.4575,15.33,375,24.462,0.871,0.4815,18.546,0,5,0,1.0119,0,8,1,5790.61
799.54,1068.94,1.3369,0.2683,1123.97,5.1481,10.43,426,40.848,0.8398,0.8842,44.179,0,9,0,1.0056,0,4,2,1120.76
3417.43,6751.26,1.9755,0.2235,5783.92,-14.3283,18.48,367,19.858,1.0513,0.8828,15.752,4,7,0,0.9575,0,6,0,5587.3
833.47,1473.71,1.7682,0.2289,1737.08,17.8711,118.44,286,2.415,1.5559,0.6763,2.483,3,3,1,1.1023,0,0,2,1318.67
2189.61,3168.82,1.4472,0.1057,2768.82,-12.623,0.82,23,28.112,0.67,0.8981,21.856,4,10,1,1.0713,0,3,2,3441.96
4117.17,5059.66,1.2289,0.2657,5614.81,10.9721,6.11,210,34.343,2.9862,0.8686,32.297,4,2,0,1.0056,0,9,2,5899.44
2450.63,3894.73,1.5893,0.2577,3653.49,-6.1941,7.83,292,37.294,0.5943,0.6536,33.979,5,11,1,1.1175,0,3,2,3881.17
4987.32,6640.27,1.3314,0.1518,5885.53,-11.3662,21.65,448,20.694,0.6601,0.6322,23.878,6,5,0,1.0106,0,4,1,5735.42
3015.77,4843.22,1.606,0.2417,5441.19,12.3466,82.03,472,5.754,0.6702,0.7927,6.241,1,3,1,1.0952,0,5,0,4293.54
1945.23,3618.24,1.8601,0.143,4179.56,15.5135,2.09,62,29.632,3.4215,0.857,37.403,6,12,1,1.063,0,3,2,3682.07
1490.5,2494.24,1.6734,0.1081,2001.0,-19.7752,3.21,55,17.148,2.2638,0.802,21.489,1,10,1,1.1173,0,5,0,2140.66
2077.34,3508.05,1.6887,0.1402,4173.39,18.9661,9.64,457,47.397,0.6653,0.7342,53.796,6,9,0,1.0167,0,9,1,2990.61
2176.4,3503.73,1.6099,0.1357,3394.3,-3.1232,0.66,17,25.633,0.7942,0.828,29.794,2,11,1,1.0884,0,6,0,2957.73
809.21,1568.39,1.9382,0.1675,1314.99,-16.1569,14.95,361,24.141,0.9535,0.7762,25.95,5,10,1,1.0494,1,2,1,1337.25
2163.08,4200.96,1.9421,0.1837,4122.4,-1.8702,27.74,448,16.151,0.786,0.9419,18.009,4,7,0,0.9608,0,8,0,3588.42
2589.07,4105.79,1.5858,0.2017,3479.36,-15.2573,23.41,412,17.601,1.5691,0.842,18.838,6,10,1,1.106,0,7,0,3453.66
3752.32,5290.38,1.4099,0.1954,4779.92,-9.6487,2.91,76,26.125,1.2778,0.6641,23.174,1,10,1,1.0709,0,0,2,6183.41
3455.28,5323.38,1.5406,0.1541,5445.84,2.3004,16.16,259,16.027,1.1066,0.8984,14.591,6,8,0,0.9803,0,1,0,4519.78
3689.45,4827.91,1.3086,0.1058,4556.0,-5.6321,2.68,120,44.723,1.5068,0.8199,46.728,4,6,0,0.9564,0,1,2,5175.75
537.64,909.09,1.6909,0.221,810.12,-10.8862,17.55,395,22.512,1.2454,0.8689,25.486,6,9,0,0.9981,0,9,2,790.48
1479.5,2330.33,1.5751,0.1791,2047.41,-12.1407,11.95,183,15.309,1.4,0.6592,14.447,3,6,0,0.9677,0,8,0,1887.86
3477.58,4304.57,1.2378,0.1597,4539.75,5.4636,5.46,47,8.614,1.0904,0.5932,6.767,4,12,1,1.0728,0,8,2,4826.66
2677.95,3529.54,1.318,0.2734,4107.95,16.3876,4.3,146,33.945,2.3653,0.7982,33.119,2,3,1,1.1016,0,8,0,4198.89
523.91,816.09,1.5577,0.2493,671.29,-17.743,124.14,281,2.264,1.068,0.7296,2.893,0,2,0,0.9777,0,0,2,687.74
4120.23,7846.77,1.9045,0.2716,7043.96,-10.231,15.75,363,23.05,0.9285,0.846,19.096,2,1,1,1.0802,1,6,2,6722.98
3977.64,6489.25,1.6314,0.199,6918.61,6.6164,10.48,293,27.956,1.4901,0.9757,30.456,4,9,0,0.9769,0,2,1,5467.32
2967.89,5132.38,1.7293,0.1262,6132.88,19.4939,4.48,79,17.649,1.3285,0.9587,22.759,6,6,0,0.958,1,8,1,4386.71
799.08,1149.22,1.4382,0.2392,1232.59,7.254,6.23,235,37.741,0.9898,0.5144,34.939,5,4,0,0.9759,0,7,0,1049.56
3949.32,6459.9,1.6357,0.1412,5303.9,-17.895,11.96,408,34.107,0.4408,0.8432,42.045,6,5,0,0.9818,1,2,2,5650.47
3126.71,4784.72,1.5303,0.1882,4170.1,-12.8455,9.03,439,48.599,2.0236,0.9502,59.213,4,8,0,0.9821,1,0,1,4046.08
4018.82,6873.23,1.7103,0.113,6454.42,-6.0933,17.62,457,25.93,1.8612,0.8649,23.425,0,1,1,1.0534,0,8,1,5964.43
3882.86,4632.21,1.193,0.2651,3997.42,-13.7039,8.34,228,27.353,0.6537,0.5672,20.764,2,8,0,0.9587,0,9,1,4478.7
4113.51,6455.35,1.5693,0.1252,5634.94,-12.7089,21.69,283,13.046,1.2311,0.8217,10.53,2,7,0,0.9823,0,0,2,5474.81
2831.04,3967.96,1.4016,0.2806,3608.71,-9.0538,3.02,60,19.889,0.77,0.7133,18.287,6,9,0,0.9678,1,2,0,3421.2
1131.46,1614.89,1.4273,0.2728,1532.7,-5.089,94.55,219,2.316,1.3023,0.7863,2.954,4,4,0,0.9811,0,5,2,1494.48
3520.21,6923.48,1.9668,0.1929,6623.95,-4.3262,9.89,344,34.774,1.7468,0.5533,30.068,3,11,1,1.1192,1,5,2,5795.3
3292.13,4297.19,1.3053,0.2489,4296.12,-0.0249,5.41,88,16.27,0.9369,0.7897,20.436,5,5,0,0.9665,0,9,1,4227.87
3840.14,5432.1,1.4146,0.2239,6362.59,17.1294,15.79,434,27.478,1.4273,0.6896,22.225,5,8,0,0.9887,0,3,2,5079.98
1264.46,2002.16,1.5834,0.2606,2397.27,19.734,29.27,395,13.495,0.4943,0.8374,17.299,1,3,1,1.0599,0,1,2,1812.38
1377.39,2594.41,1.8836,0.1864,2095.99,-19.2114,8.37,263,31.431,0.6504,0.6375,27.538,4,10,1,1.0722,1,9,1,2123.18
4506.84,6779.06,1.5042,0.2572,6762.16,-0.2493,9.9,227,22.932,1.5691,0.8024,24.763,4,11,1,1.0865,0,5,1,7253.79
3874.9,6906.18,1.7823,0.1925,7602.54,10.0832,15.32,377,24.611,0.7265,0.9444,18.257,5,1,1,1.0478,0,9,2,5967.97
4587.03,8614.06,1.8779,0.2882,7143.8,-17.0682,2.16,102,47.188,0.6613,0.6865,41.516,1,1,1,1.0855,1,4,1,7431.12
3914.22,5532.8,1.4135,0.1973,6509.21,17.6475,12.39,441,35.602,0.6959,0.7922,29.422,0,11,1,1.0509,0,5,0,5504.22
3187.2,4729.29,1.4838,0.1925,5557.31,17.5084,6.29,87,13.833,0.5832,0.8751,9.712,4,11,1,1.0861,0,6,0,4742.32
3443.6,5003.8,1.4531,0.257,4420.14,-11.6643,0.86,22,25.692,1.6526,0.5849,20.401,3,10,1,1.0853,0,8,0,5334.49
4501.08,8362.67,1.8579,0.2643,9318.51,11.4298,12.23,292,23.867,1.7147,0.8977,25.2,0,6,0,1.0199,1,6,0,7142.58
3104.63,3687.35,1.1877,0.2109,3807.51,3.2586,6.66,266,39.958,0.6837,0.9485,37.318,0,2,0,1.0009,0,3,0,3857.08
3345.76,4724.74,1.4122,0.136,3843.86,-18.644,0.38,16,41.834,0.5749,0.8892,47.421,0,9,0,0.9686,0,9,1,4048.45
1204.15,2080.16,1.7275,0.1936,1911.5,-8.1079,31.9,475,14.889,0.9542,0.5849,16.417,4,5,0,0.9895,1,4,1,1749.36
2632.65,4292.86,1.6306,0.2936,3886.54,-9.465,10.65,439,41.236,0.5571,0.8174,48.642,5,11,1,1.075,0,5,0,3711.74
3723.79,5663.31,1.5208,0.2506,6523.49,15.1887,44.51,436,9.796,1.4232,0.8303,11.953,0,9,0,0.9821,0,8,0,4843.98
1719.24,2766.18,1.609,0.2622,3206.01,15.9,11.73,450,38.376,1.0051,0.7903,45.74,2,8,0,1.0006,0,4,0,2358.36
1410.14,1858.49,1.3179,0.1066,1512.42,-18.6213,29.19,385,13.19,0.834,0.9159,12.779,4,8,0,0.9589,0,4,1,1621.67
1912.22,2899.14,1.5161,0.1936,3179.09,9.6565,31.93,498,15.599,1.6665,0.8489,13.808,4,5,0,0.9584,0,6,1,2446.52
1586.75,2501.43,1.5764,0.2293,2121.07,-15.2059,6.64,284,42.771,0.6239,0.629,42.83,1,11,1,1.1163,1,1,2,2236.28
1467.11,2810.99,1.916,0.266,3138.11,11.637,14.46,312,21.584,0.8079,0.7104,22.039,5,12,1,1.1057,0,2,2,2449.17
2411.83,3308.33,1.3717,0.1099,3765.69,13.8244,3.25,161,49.538,0.5497,0.7316,43.985,0,2,0,0.9543,1,1,2,2779.78
4585.27,8655.41,1.8877,0.2705,7129.46,-17.63,9.12,77,8.445,0.5018,0.7226,8.648,4,11,1,1.0658,0,9,2,7501.75
2781.77,4722.34,1.6976,0.2097,4394.16,-6.9496,5.1,121,23.704,0.6356,0.6931,18.097,6,11,1,1.0644,0,9,1,4012.91
1345.64,1570.75,1.1673,0.1395,1495.17,-4.8122,13.01,480,36.89,0.6671,0.7502,30.937,5,11,1,1.0909,1,1,1,1618.66
846.37,1494.64,1.7659,0.1635,1766.75,18.2059,87.89,111,1.263,0.637,0.7141,1.449,3,6,0,0.9706,0,2,1,1258.67
3632.7,4287.39,1.1802,0.1564,4066.02,-5.1632,28.2,238,8.441,0.9553,0.6599,6.835,3,11,1,1.1036,1,5,1,4177.61
2222.59,4440.24,1.9978,0.2062,4006.87,-9.7601,104.63,209,1.997,0.9514,0.9265,1.565,5,5,0,0.9994,0,4,0,3926.81
4198.24,7941.98,1.8917,0.1103,8322.24,4.7879,7.01,348,49.651,0.4603,0.9009,43.316,4,3,1,1.0752,1,4,2,6770.87
3467.8,4864.43,1.4027,0.1317,4200.71,-13.6443,0.03,1,38.271,1.4898,0.7566,35.31,4,10,1,1.1127,1,1,1,4727.06
4083.09,5588.93,1.3688,0.2625,5868.56,5.0034,19.63,379,19.304,0.4686,0.6971,17.319,3,9,0,0.9922,0,1,1,4695.55
1723.76,2541.21,1.4742,0.1265,2499.1,-1.657,23.33,202,8.658,0.4216,0.8743,8.007,6,7,0,0.975,0,0,2,2159.71
3615.62,5252.56,1.4527,0.1467,5738.81,9.2576,52.68,286,5.429,1.6787,0.7285,4.256,3,12,1,1.0923,0,2,1,4939.36
1688.28,2475.84,1.4665,0.1907,2553.9,3.1528,4.29,116,27.063,0.5762,0.8328,21.63,2,12,1,1.0644,0,6,0,2355.56
4725.81,6713.18,1.4205,0.2034,5844.71,-12.9367,7.54,368,48.819,1.1955,0.889,41.081,3,9,0,0.9837,0,4,1,5807.23
3363.68,5644.14,1.678,0.2527,6631.59,17.4951,13.51,460,34.056,0.7468,0.8166,32.053,6,10,1,1.051,0,6,2,5321.85
1960.3,2528.05,1.2896,0.1895,2476.26,-2.0488,15.83,299,18.892,0.605,0.8407,17.032,6,11,1,1.1032,0,8,0,2368.86
1712.8,3201.37,1.8691,0.258,3514.55,9.7825,14.96,382,25.542,0.5528,0.6371,30.006,2,4,0,0.979,1,5,0,2754.32
1359.17,2501.61,1.8405,0.2237,2533.57,1.2777,6.91,345,49.946,1.2095,0.8784,50.711,4,3,1,1.0991,0,1,2,2444.56
3625.88,5638.29,1.555,0.1226,6462.09,14.6109,16.62,439,26.42,0.627,0.7321,27.62,0,2,0,0.9575,0,0,2,4814.54
1484.22,2782.65,1.8748,0.1313,2601.25,-6.519,9.97,481,48.246,1.7292,0.8281,50.0,5,5,0,0.9693,1,0,0,2259.78
3178.86,4323.49,1.3601,0.1874,4563.64,5.5545,242.55,437,1.802,0.4671,0.735,1.692,5,1,1,1.1091,1,9,1,3727.08
1690.86,1969.73,1.1649,0.1794,1638.33,-16.8245,12.0,436,36.327,2.0289,0.7548,46.8,5,6,0,1.0074,0,8,2,2355.14
